-24,1.0045371668065
-23,0.992480864634222
-22,0.993732904100459
-21,0.989738048651506
-20,0.996932985261865
-19,1.00620533344985
-18,1.00257332145059
-17,0.993818348570075
-16,0.990978240388525
-15,0.998372546733193
-14,0.995472311150752
-13,0.992943896294245
-12,0.993321249811431
-11,0.989208640924609
-10,0.986685823459082
-9,0.984815133540532
-8,0.979923576555214
-7,0.990958855093534
-6,0.98511562174038
-5,0.981142891579992
-4,0.992124819735971
-3,0.995349097126994
-2,0.993238903137838
-1,0.981748245729154
0,0.987337857057262
1,0.875333777102837
2,0.76290439152682
3,0.701540685417846
4,0.701981495251216
5,0.736496394789981
6,0.855757776459807
7,0.945899770844221
8,1.00700055799415
9,0.955307551166763
10,0.877289968514864
11,0.806160741630401
12,0.775432925784971
13,0.799861759012759
14,0.851753134321564
15,0.929752641813947
16,0.987819823088704
17,0.972616194420672
18,0.924658806940905
19,0.858988052207365
20,0.815934918140541
21,0.825742337664332
22,0.853392329848371
23,0.909349287966679
24,0.942188194427222
25,0.957273218919556
26,0.923432370174985
27,0.874944015378956
28,0.862001130219264
29,0.848071172583513
30,0.874326762739802
31,0.908595602826119
32,0.934155019071706
33,0.953480932246725
34,0.935864384048181
35,0.909714001127843
36,0.87705669302173
37,0.872764319730123
38,0.880392747282087
39,0.914629810568595
40,0.933999256466693
41,0.953707788514119
42,0.931226101139815
43,0.921542297663078
44,0.900662867356715
45,0.887463699080429
46,0.902017762962925
47,0.902953738582765
48,0.936349458377705
49,0.936728765510281
50,0.938161543578929
51,0.923760498551202
52,0.917071239725877
53,0.901152082558632
54,0.900343820458559
55,0.904971194186706
56,0.910976055967971
57,0.92302084139455
58,0.925686118510614
59,0.919625978150574
60,0.905783736634419
61,0.899772223752235
62,0.915402279970431
63,0.915758292183533
64,0.917687492962739
65,0.913867988700545
66,0.923546147522615
67,0.939040375267538
68,0.912715475789172
69,0.911138324649553
70,0.91370056490185
71,0.916747081947125
72,0.919109833797512
73,0.914873702433129
74,0.924536576532554
75,0.909801990940863
76,0.916382232626021
77,0.910995683735044
78,0.916643249579104
79,0.90696346590895
80,0.916705486084332
81,0.914235645646808
82,0.926289294626549
83,0.927704926003436
84,0.911996216082556
85,0.915970776559603
86,0.908020529867506
87,0.925317129256183
88,0.910940450815134
89,0.919386086964939
90,0.91145594611126
91,0.923221087981415
92,0.935225274377095
93,0.918813117006472
94,0.919140201003886
95,0.913086199842204
96,0.923409026328677
97,0.934093589394542
98,0.915607391667866
99,0.911542026794523
100,0.92698865089186
101,0.932732157067277
102,0.92267919614295
103,0.92185152521278
104,0.896348382663514
105,0.924490761460442
106,0.923059586948353
107,0.912291019703463
108,0.913830671554227
109,0.914947186895818
110,0.914633085924453
111,0.920108223344146
112,0.922827445168111
113,0.90875593529645
114,0.914025895319914
115,0.914257866809129
116,0.925294533344736
117,0.908366907872743
118,0.902050506735369
119,0.893653422655164
120,0.920768176188229
121,0.903385181732456
122,0.904517248544844
123,0.911600133203991
124,0.918107822601039
125,0.925325151021621
126,0.924548615845477
127,0.91392621397007
128,0.903950545300835
129,0.91555735478536
130,0.917565302569324
131,0.897555974000099
132,0.92741219490107
133,0.913071471811132
134,0.927797031006563
135,0.916873104064945
136,0.925450896083729
137,0.909805231565492
138,0.926440314495529
139,0.899652513680032
140,0.904776989678994
141,0.915965676164466
142,0.917568271351892
143,0.925281190153413
144,0.917520574104209
145,0.910743681982289
146,0.912166708520335
147,0.908972459496189
148,0.907764327522113
149,0.926649341965203
150,0.918643882166141
151,0.915085319731379
152,0.925029165823003
153,0.917462635595336
154,0.908842592345884
155,0.915184828416034
156,0.914802553816623
157,0.912744342144972
158,0.920380246131574
159,0.911200269965746
160,0.924525951724343
161,0.916552043353085
162,0.908362923001883
163,0.923917220289979
164,0.92181180135101
165,0.90910711297819
166,0.923158135573336
167,0.921865297449978
168,0.912735187853979
169,0.917991087488088
170,0.909556569092519
171,0.914472642809272
172,0.918038367793387
173,0.913647726196073
174,0.91108824695984
175,0.902362344229487
176,0.916091631708598
177,0.909694495957434
178,0.905234886203345
179,0.907981680765922
180,0.913161447599776
181,0.920311430226743
182,0.90558531079391
183,0.922191672051279
184,0.923381115983714
185,0.907868811442302
186,0.907381089528161
187,0.912856020295045
188,0.899520304386354
189,0.9078988313365
190,0.920621389062378
191,0.911949186269434
192,0.912520717337587
193,0.906152984725129
194,0.912026820501498
195,0.916966522176441
196,0.915861285466803
